path,class,what,why,refs,entrypoint,voice,dead,grouped
plotting/FinalAnalysis/README.md,PUBLIC,Explains the two remaining macros in the FinalAnalysis directory and their scheduled retirement.,"Both macros are still invoked by the figure driver, so a reader running it meets them.",33,Makefile,clean,n/a,
plotting/GeneratedClassLabelPrecision.h,PUBLIC,"The generated header carrying the multiplicity class label precision, derived from the single boundary source.","It is a generated artifact the figures compile against, so the labels cannot drift from the boundaries.",4,,clean,no,plotting-figure-path
plotting/HistogramErrorUtils.h,PUBLIC,"One macro, header or helper on the publication figure path, from input validation through projection and styling to the rendered canvas.","Every published figure is produced by this code, so a reader checking a figure needs it.",19,,clean,no,plotting-figure-path
plotting/MultiplicityBoundaryUtils.h,PUBLIC,"One macro, header or helper on the publication figure path, from input validation through projection and styling to the rendered canvas.","Every published figure is produced by this code, so a reader checking a figure needs it.",16,,clean,no,plotting-figure-path
plotting/PAPER_FIGURE_PROVENANCE.md,PUBLIC,Maps the manuscript's figures to the generators that reproduce them.,It is the figure-to-code provenance a reader follows from a published figure back to its command.,21,,needs-rewrite,n/a,
plotting/PairInputSelectionUtils.h,PUBLIC,"One macro, header or helper on the publication figure path, from input validation through projection and styling to the rendered canvas.","Every published figure is produced by this code, so a reader checking a figure needs it.",15,,clean,no,plotting-figure-path
plotting/Plot_FlavourClosure.C,PUBLIC,"One macro, header or helper on the publication figure path, from input validation through projection and styling to the rendered canvas.","Every published figure is produced by this code, so a reader checking a figure needs it.",8,,clean,no,plotting-figure-path
plotting/Plot_InclusiveKinematicSpectra_Raw.C,PUBLIC,"One macro, header or helper on the publication figure path, from input validation through projection and styling to the rendered canvas.","Every published figure is produced by this code, so a reader checking a figure needs it.",29,plotting/run_paper_plots.sh,needs-rewrite,no,plotting-figure-path
plotting/Plot_KinematicSpectra_THnSparse.C,PUBLIC,"One macro, header or helper on the publication figure path, from input validation through projection and styling to the rendered canvas.","Every published figure is produced by this code, so a reader checking a figure needs it.",10,,clean,no,plotting-figure-path
plotting/Plot_MultiplicityDistribution_PercentileBoundaries.C,PUBLIC,"One macro, header or helper on the publication figure path, from input validation through projection and styling to the rendered canvas.","Every published figure is produced by this code, so a reader checking a figure needs it.",19,plotting/run_paper_plots.sh,clean,no,plotting-figure-path
plotting/PtMultiplicity/Build_HF_AllHistogramSubsampleFile.C,PUBLIC,"One macro, header or helper on the publication figure path, from input validation through projection and styling to the rendered canvas.","Every published figure is produced by this code, so a reader checking a figure needs it.",3,,needs-rewrite,no,plotting-figure-path
plotting/PtMultiplicity/Build_HF_CombinedSubsamplesFile.C,PUBLIC,"One macro, header or helper on the publication figure path, from input validation through projection and styling to the rendered canvas.","Every published figure is produced by this code, so a reader checking a figure needs it.",6,,needs-rewrite,no,plotting-figure-path
plotting/PtMultiplicity/Plot_BaryonMesonRatio_CharmBeauty_MONASH_vs_JUNCTIONS_subsamples.C,PUBLIC,"One macro, header or helper on the publication figure path, from input validation through projection and styling to the rendered canvas.","Every published figure is produced by this code, so a reader checking a figure needs it.",2,,clean,no,plotting-figure-path
plotting/PtMultiplicity/Plot_Beauty_BaryonMesonRatio_MONASH_vs_JUNCTIONS_subsamples.C,PUBLIC,"One macro, header or helper on the publication figure path, from input validation through projection and styling to the rendered canvas.","Every published figure is produced by this code, so a reader checking a figure needs it.",2,,clean,no,plotting-figure-path
plotting/PtMultiplicity/Plot_Charm_BaryonMesonRatio_MONASH_vs_JUNCTIONS_subsamples.C,PUBLIC,"One macro, header or helper on the publication figure path, from input validation through projection and styling to the rendered canvas.","Every published figure is produced by this code, so a reader checking a figure needs it.",2,,clean,no,plotting-figure-path
plotting/PtMultiplicity/Plot_HF_MinimumBiasPtSpectra_MONASH_JUNCTIONS_subsamples.C,PUBLIC,"One macro, header or helper on the publication figure path, from input validation through projection and styling to the rendered canvas.","Every published figure is produced by this code, so a reader checking a figure needs it.",3,,clean,no,plotting-figure-path
plotting/PtMultiplicity/Plot_HF_PtSpectra_vsMultiplicity_MONASH_JUNCTIONS_subsamples.C,PUBLIC,"One macro, header or helper on the publication figure path, from input validation through projection and styling to the rendered canvas.","Every published figure is produced by this code, so a reader checking a figure needs it.",2,,clean,no,plotting-figure-path
plotting/PtMultiplicity/Plot_HF_Ratios_vsMultiplicityPercentile_subsamples.C,PUBLIC,"One macro, header or helper on the publication figure path, from input validation through projection and styling to the rendered canvas.","Every published figure is produced by this code, so a reader checking a figure needs it.",3,,clean,no,plotting-figure-path
plotting/PtMultiplicity/Plot_HF_SingleParticlePtSpectra_vsMultiplicity_MONASH_JUNCTIONS_subsamples.C,PUBLIC,"One macro, header or helper on the publication figure path, from input validation through projection and styling to the rendered canvas.","Every published figure is produced by this code, so a reader checking a figure needs it.",3,,clean,no,plotting-figure-path
plotting/PtMultiplicity/Plot_HF_SpeciesResolvedPtSpectra_vsMultiplicity_subsamples.C,PUBLIC,"One macro, header or helper on the publication figure path, from input validation through projection and styling to the rendered canvas.","Every published figure is produced by this code, so a reader checking a figure needs it.",4,,clean,no,plotting-figure-path
plotting/PtMultiplicity/PlottingPathUtils.h,PUBLIC,"One macro, header or helper on the publication figure path, from input validation through projection and styling to the rendered canvas.","Every published figure is produced by this code, so a reader checking a figure needs it.",17,,clean,no,plotting-figure-path
plotting/PtMultiplicity/README.md,PUBLIC,Explains the subsample transverse-momentum and ratio figures and how their combined input file is built.,It is the guide to a published figure family.,33,Makefile,clean,n/a,
plotting/README.md,PUBLIC,"Explains the publication plotting path, its fail-closed input selection and the full and reduced configurations.",It is the subsystem guide for the figure stage.,33,Makefile,needs-rewrite,n/a,
plotting/StagedOutputs.h,PUBLIC,"One macro, header or helper on the publication figure path, from input validation through projection and styling to the rendered canvas.","Every published figure is produced by this code, so a reader checking a figure needs it.",2,,clean,no,plotting-figure-path
plotting/TunePlotStyle.h,PUBLIC,"One macro, header or helper on the publication figure path, from input validation through projection and styling to the rendered canvas.","Every published figure is produced by this code, so a reader checking a figure needs it.",17,,needs-rewrite,no,plotting-figure-path
plotting/Validate_THnSparse_Production.C,PUBLIC,"One macro, header or helper on the publication figure path, from input validation through projection and styling to the rendered canvas.","Every published figure is produced by this code, so a reader checking a figure needs it.",20,,clean,no,plotting-figure-path
plotting/configuration_multiplicity.json,PUBLIC,"One plotting configuration naming the objects, classes and display settings for a figure family.",A figure cannot be reproduced without the configuration it was rendered from.,7,,clean,n/a,plotting-configs
plotting/configuration_multiplicity_HF_RUN3_V1_MONASH_THnSparse_complete_root.json,PUBLIC,"One plotting configuration naming the objects, classes and display settings for a figure family.",A figure cannot be reproduced without the configuration it was rendered from.,7,,clean,n/a,plotting-configs
plotting/configuration_multiplicity_HF_RUN3_V1_THREETUNE_POLISH_PROPOSAL.json,PUBLIC,"One plotting configuration naming the objects, classes and display settings for a figure family.",A figure cannot be reproduced without the configuration it was rendered from.,3,,clean,n/a,plotting-configs
plotting/configuration_multiplicity_HF_RUN3_V1_THREETUNE_THnSparse_complete_root.json,PUBLIC,"One plotting configuration naming the objects, classes and display settings for a figure family.",A figure cannot be reproduced without the configuration it was rendered from.,14,,clean,n/a,plotting-configs
plotting/configuration_multiplicity_HF_RUN3_V1_VBARYONMESON.json,PUBLIC,"One plotting configuration naming the objects, classes and display settings for a figure family.",A figure cannot be reproduced without the configuration it was rendered from.,4,,needs-rewrite,n/a,plotting-configs
plotting/configuration_multiplicity_HF_RUN3_V1_VCORRELATIONS.json,PUBLIC,"One plotting configuration naming the objects, classes and display settings for a figure family.",A figure cannot be reproduced without the configuration it was rendered from.,3,,clean,n/a,plotting-configs
plotting/configuration_multiplicity_HF_RUN3_V1_VEXTREMES.json,PUBLIC,"One plotting configuration naming the objects, classes and display settings for a figure family.",A figure cannot be reproduced without the configuration it was rendered from.,6,,clean,n/a,plotting-configs
plotting/configuration_multiplicity_HF_RUN3_V1_VINTEGRATED.json,PUBLIC,"One plotting configuration naming the objects, classes and display settings for a figure family.",A figure cannot be reproduced without the configuration it was rendered from.,4,,clean,n/a,plotting-configs
plotting/configuration_multiplicity_HF_RUN3_V1_VINTEGRATED_CLOSURE.json,PUBLIC,"One plotting configuration naming the objects, classes and display settings for a figure family.",A figure cannot be reproduced without the configuration it was rendered from.,6,,clean,n/a,plotting-configs
plotting/configuration_multiplicity_reduced_JUNCTIONS_THnSparse.json,PUBLIC,"One plotting configuration naming the objects, classes and display settings for a figure family.",A figure cannot be reproduced without the configuration it was rendered from.,20,plotting/run_paper_plots.sh,clean,n/a,plotting-configs
plotting/configuration_multiplicity_reduced_JUNCTIONS_THnSparse_complete_root.json,PUBLIC,"One plotting configuration naming the objects, classes and display settings for a figure family.",A figure cannot be reproduced without the configuration it was rendered from.,14,plotting/run_paper_plots.sh,clean,n/a,plotting-configs
plotting/harvest_configs/configuration_multiplicity_HF_SYS_MUF_DOWN_THREETUNE_THnSparse_complete_root.json,PUBLIC,"The eleven-class three-tune plotting configuration for one variation campaign, generated from the central configuration.","It reproduces one variation's rendered uncertainty matrix, which the systematics combination consumes.",2,,clean,n/a,harvest-plot-configs
plotting/harvest_configs/configuration_multiplicity_HF_SYS_MUF_UP_THREETUNE_THnSparse_complete_root.json,PUBLIC,"The eleven-class three-tune plotting configuration for one variation campaign, generated from the central configuration.","It reproduces one variation's rendered uncertainty matrix, which the systematics combination consumes.",1,,clean,n/a,harvest-plot-configs
plotting/harvest_configs/configuration_multiplicity_HF_SYS_MUR_DOWN_THREETUNE_THnSparse_complete_root.json,PUBLIC,"The eleven-class three-tune plotting configuration for one variation campaign, generated from the central configuration.","It reproduces one variation's rendered uncertainty matrix, which the systematics combination consumes.",2,,clean,n/a,harvest-plot-configs
plotting/harvest_configs/configuration_multiplicity_HF_SYS_MUR_UP_THREETUNE_THnSparse_complete_root.json,PUBLIC,"The eleven-class three-tune plotting configuration for one variation campaign, generated from the central configuration.","It reproduces one variation's rendered uncertainty matrix, which the systematics combination consumes.",2,,clean,n/a,harvest-plot-configs
plotting/harvest_configs/configuration_multiplicity_HF_SYS_PDF_CTEQ6L1_THREETUNE_THnSparse_complete_root.json,PUBLIC,"The eleven-class three-tune plotting configuration for one variation campaign, generated from the central configuration.","It reproduces one variation's rendered uncertainty matrix, which the systematics combination consumes.",1,,clean,n/a,harvest-plot-configs
plotting/harvest_configs/configuration_multiplicity_HF_SYS_PTHAT_1_THREETUNE_THnSparse_complete_root.json,PUBLIC,"The eleven-class three-tune plotting configuration for one variation campaign, generated from the central configuration.","It reproduces one variation's rendered uncertainty matrix, which the systematics combination consumes.",2,,clean,n/a,harvest-plot-configs
plotting/harvest_configs/configuration_multiplicity_HF_SYS_PTHAT_4_THREETUNE_THnSparse_complete_root.json,PUBLIC,"The eleven-class three-tune plotting configuration for one variation campaign, generated from the central configuration.","It reproduces one variation's rendered uncertainty matrix, which the systematics combination consumes.",2,,clean,n/a,harvest-plot-configs
plotting/improvedPlotting_THnSparse.C,PUBLIC,"The main sparse-histogram plotting macro: reads the merged product, projects the selected ranges and emits the balancing canvases.",It renders the paper's central figures and its uncertainty matrix feeds the systematics harvest.,62,plotting/run_paper_plots.sh,needs-rewrite,no,plotting-figure-path
plotting/make_hf_run3_v1_three_tune_config.py,PUBLIC,"One macro, header or helper on the publication figure path, from input validation through projection and styling to the rendered canvas.","Every published figure is produced by this code, so a reader checking a figure needs it.",10,,needs-rewrite,no,plotting-figure-path
plotting/paper/README.md,PUBLIC,"States that every paper figure is generated from committed tables by script, with no hand steps.",It is the guide to the figure layer that carries the strongest reproducibility claim in the repository.,33,Makefile,needs-rewrite,n/a,
plotting/paper/figures/fig1_species_decomposition.svg,PUBLIC,The committed rendered figure for the species decomposition.,It is a published figure and its committed bytes are what the generator is checked to reproduce.,9,,needs-rewrite,n/a,
plotting/paper/figures/fig2_m7_inclusive_shift.svg,PUBLIC,The committed rendered figure for the inclusive unresolved-origin shift.,It is a published figure and its committed bytes are what the generator is checked to reproduce.,7,,clean,n/a,
plotting/paper/figures/fig3_multiplicity_classes.svg,PUBLIC,The committed rendered figure for the multiplicity class definition.,It is a published figure and its committed bytes are what the generator is checked to reproduce.,8,,clean,n/a,
plotting/paper/make_paper_figures.py,PUBLIC,"Generates the paper figures from committed tables, with no hand step and no number that exists only inside a figure.",It is how the published figures are rebuilt from committed inputs.,19,,needs-rewrite,no,plotting-figure-path
plotting/paper/svgkit.py,PUBLIC,A dependency-free byte-deterministic SVG writer used by the figure generator.,Byte determinism is what lets the committed figures carry digests.,6,,clean,no,plotting-figure-path
plotting/run_paper_plots.sh,PUBLIC,The figure driver: names the five paper macros and refuses to run until a dataset is named.,It is the entry point that turns merged output into the published figures.,49,,clean,no,plotting-figure-path
plotting/summarize_subsample_coverage.py,PUBLIC,"One macro, header or helper on the publication figure path, from input validation through projection and styling to the rendered canvas.","Every published figure is produced by this code, so a reader checking a figure needs it.",7,,clean,no,plotting-figure-path
plotting/validate_subsample_log.py,PUBLIC,"One macro, header or helper on the publication figure path, from input validation through projection and styling to the rendered canvas.","Every published figure is produced by this code, so a reader checking a figure needs it.",9,,clean,no,plotting-figure-path
plotting/validate_thnsparse_inputs.sh,PUBLIC,"One macro, header or helper on the publication figure path, from input validation through projection and styling to the rendered canvas.","Every published figure is produced by this code, so a reader checking a figure needs it.",7,plotting/run_paper_plots.sh,clean,no,plotting-figure-path
setupEnv.sh,PUBLIC,"Asserts the pinned ROOT and PYTHIA versions and exports nothing on a mismatch, so environment drift cannot reach a number.",Every documented command sources it first.,65,Makefile;analysis/run_status_analysis.sh;generation/submit/runCondorJob.sh;merging/merge_root_files.sh;plotting/run_paper_plots.sh;tools/run_tests.sh,clean,no,
tests/fixtures/integrated_rows_HF_SYS_PTHAT_4.log,PUBLIC,A committed integrated-rows log fixture that a systematics test parses instead of reaching for campaign output.,"Without the fixture its test cannot run, and the test is PUBLIC.",1,,clean,n/a,tests-fixtures
tests/fixtures/integrated_rows_control.log,PUBLIC,A committed integrated-rows log fixture that a systematics test parses instead of reaching for campaign output.,"Without the fixture its test cannot run, and the test is PUBLIC.",1,,clean,n/a,tests-fixtures
tests/fixtures/integrated_rows_nominal.log,PUBLIC,A committed integrated-rows log fixture that a systematics test parses instead of reaching for campaign output.,"Without the fixture its test cannot run, and the test is PUBLIC.",2,,clean,n/a,tests-fixtures
tests/test_a2_campaign_restoration.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,3,tools/run_tests.sh,needs-rewrite,no,tests-python-contract
tests/test_a2_regression_gate.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,5,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_analysis_boundary_binning.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,2,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_analysis_commit_provenance.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,3,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_analysis_raw_input_contract.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,3,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_associate_origin_category.cpp,PUBLIC,One compiled C++ contract test asserting a producer or pair-schema invariant that only the real headers can express.,It is part of the same acceptance gate and cannot be dropped without shrinking the denominator make check reports.,5,,clean,no,tests-cpp-contract
tests/test_associate_origin_category_contract.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,2,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_baryon_meson_render_contract.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,0,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_campaign_closure_status.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,1,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_canonical_freeze_contract.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,1,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_checkout_advance_guard.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,1,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_closure_schema_requirement.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,2,tools/run_tests.sh,needs-rewrite,no,tests-python-contract
tests/test_closure_trigger_deduplication.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,3,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_combine_derived.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,1,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_combine_per_class.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,4,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_compare_subset_parent.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,9,tools/run_tests.sh,needs-rewrite,no,tests-python-contract
tests/test_dataset_selector.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,3,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_dataset_selector_hf_pt2.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,1,tools/run_tests.sh,needs-rewrite,no,tests-python-contract
tests/test_dataset_selector_requires_a_named_dataset.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,1,tools/run_tests.sh,needs-rewrite,no,tests-python-contract
tests/test_dataset_selector_row_agreement.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,4,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_dataset_selector_variation_status.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,0,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_decompose_exit_status.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,2,tools/run_tests.sh,needs-rewrite,no,tests-python-contract
tests/test_display_filter.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,2,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_environment_verdict.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,2,tools/run_tests.sh,needs-rewrite,no,tests-python-contract
tests/test_external_header_warning_contract.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,3,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_extraction_preflight.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,1,tools/run_tests.sh,needs-rewrite,no,tests-python-contract
tests/test_final_origin_closure.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,4,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_generator_check_exit_status.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,1,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_harvest_class_axis.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,4,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_harvest_deltas.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,2,tools/run_tests.sh,needs-rewrite,no,tests-python-contract
tests/test_harvest_launcher.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,2,tools/run_tests.sh,needs-rewrite,no,tests-python-contract
tests/test_harvest_tune.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,2,tools/run_tests.sh,needs-rewrite,no,tests-python-contract
tests/test_harvest_yield_deltas.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,1,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_heavy_flavour_utils.cpp,PUBLIC,One compiled C++ contract test asserting a producer or pair-schema invariant that only the real headers can express.,It is part of the same acceptance gate and cannot be dropped without shrinking the denominator make check reports.,6,,clean,no,tests-cpp-contract
tests/test_heavy_sign_production_convention.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,2,tools/run_tests.sh,needs-rewrite,no,tests-python-contract
tests/test_invoked_script_paths_exist.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,1,tools/run_tests.sh,needs-rewrite,no,tests-python-contract
tests/test_measurement_outputs.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,2,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_measurement_target.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,3,tools/run_tests.sh,needs-rewrite,no,tests-python-contract
tests/test_merge_project_base_fallback.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,0,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_multiplicity_inset_boundary_source.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,2,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_no_source_directory_is_ignored.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,3,tools/run_tests.sh,needs-rewrite,no,tests-python-contract
tests/test_observable_contract.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,4,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_pair_block_closure.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,5,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_pair_contract_schema_prefix.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,3,tools/run_tests.sh,needs-rewrite,no,tests-python-contract
tests/test_pair_object_contract.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,13,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_pair_object_schema_versions.cpp,PUBLIC,One compiled C++ contract test asserting a producer or pair-schema invariant that only the real headers can express.,It is part of the same acceptance gate and cannot be dropped without shrinking the denominator make check reports.,1,,clean,no,tests-cpp-contract
tests/test_pair_object_schema_versions_contract.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,0,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_pair_selection_contract_parity.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,8,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_pair_trigger_identity.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,3,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_paper_figures.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,6,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_pdg_species_audit.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,6,tools/run_tests.sh,clean,no,tests-python-contract
